"","image","RoiNo","gene_fitc","gene_cy3","gene_af647","Channel","Area","Mean","StdDev","Mode","Min","Max","IntDen","Median","Skew","Kurt","frArea","RawIntDen","MinThr","MaxThr","li_thr_Area","li_thr_Mean","li_thr_StdDev","li_thr_Mode","li_thr_Min","li_thr_Max","li_thr_IntDen","li_thr_Median","li_thr_Skew","li_thr_Kurt","li_thr_frArea","li_thr_RawIntDen","li_thr_MinThr","li_thr_MaxThr","logicFISH"
"136","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0120","0","0","0","CY3",41.81,0,0,0,0,0,0,0,NA,NA,0,0,0,65535,0,NA,0,0,8942,0,NA,NA,NA,NA,0,NA,771,65535,"negative"
"137","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0123","0","0","0","CY3",94.96,151.71,1116.81,0,0,17136,14406.12,0,10.26,120.02,4.38,138512,0,65535,2.91,4795.07,4358.54,5764,794,17136,13964.09,3336,1.41,1.01,3.07,134262,771,65535,"negative"
"138","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0126","0","0","0","CY3",126.16,531.92,1839.53,0,0,17624,67107.34,0,4.75,25.68,17.97,645224,0,65535,15.5,4162.48,3535.57,1245,812,17624,64505.62,2750,1.33,1.33,12.28,620209,771,65535,"negative"
"139","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0129","0","0","0","CY3",34.63,6.37,56.92,0,0,918,220.49,0,13.35,200.57,3,2120,0,65535,0.1,918,0,918,918,918,95.48,918,NA,NA,0.3,918,771,65535,"negative"
"140","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0132","0","0","0","CY3",82.68,186.99,979.32,0,0,12971,15461.26,0,8.45,84.85,9.81,148657,0,65535,4.58,3064.84,2927.18,922,771,12971,14025.56,1939,1.94,3.14,5.53,134853,771,65535,"negative"
"141","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0135","0","0","0","CY3",84.04,140.46,882.45,0,0,13664,11803.88,0,10.59,135.64,7.18,113492,0,65535,3.74,2960.86,3050.12,1766,794,13664,11086.13,1628,2.36,5.12,4.46,106591,771,65535,"negative"
"142","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0138","0","0","0","CY3",76.24,171.94,1314.33,0,0,19587,13107.91,0,10.57,123.47,5.87,126030,0,65535,2.39,5119.48,5554.3,866,866,19587,12246.53,2342,1.27,0.47,3.14,117748,771,65535,"negative"
"143","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0141","0","0","0","CY3",75.3,59.2,349.38,0,0,4279,4457.81,0,7.8,69.28,5.25,42861,0,65535,1.87,1992.28,982.87,862,862,4279,3729.77,1921,0.91,0.13,2.49,35861,771,65535,"negative"
"144","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0144","LRIG1","0","0","CY3",81.96,459.85,1529.46,0,0,15844,37687.71,0,5.35,37.6,18.27,362360,0,65535,10.61,3411.6,2838.46,1196,894,15844,36192.41,2401,2.31,6.51,12.94,347983,771,65535,"negative"
"145","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0148","0","0","0","CY3",71.66,47.48,380.71,0,0,5208,3402.36,0,9.94,109.56,2.47,32713,0,65535,1.35,2423.85,1422.53,1228,960,5208,3277.24,2067,0.88,-0.6,1.89,31510,771,65535,"negative"
"146","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0151","LRIG1","LGR5","0","CY3",73.22,275.25,971.25,0,0,13308,20153.71,0,6.82,64.64,19.6,193774,0,65535,8.01,2242.58,2047.82,818,786,13308,17959.7,1501,2.98,11.02,10.94,172679,771,65535,"positive"
"147","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0154","0","0","0","CY3",128.24,255.85,1117.92,0,0,12191,32809.61,0,6.47,50.05,11.19,315458,0,65535,9.98,3145.05,2644.67,1309,775,12191,31402.09,2250,1.76,2.75,7.79,301925,771,65535,"negative"
"148","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0158","LRIG1","LGR5","0","CY3",139.47,110.04,515.9,0,0,7020,15348,0,7.02,60.8,9.55,147568,0,65535,5.82,2163.38,1336.19,1536,789,7020,12600.25,1807,1.53,2.43,4.18,121149,771,65535,"positive"
"149","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0161","0","0","0","CY3",65.52,68.87,490.8,0,0,7242,4512.62,0,9.65,108.14,3.97,43388,0,65535,1.56,2690.2,1787.83,963,963,7242,4196.96,2065,1.23,0.77,2.38,40353,771,65535,"negative"
"150","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0164","LRIG1","0","0","CY3",60.74,271.18,863.75,0,0,12865,16471.37,0,7.2,82.63,21.06,158369,0,65535,7.18,1996.26,1682.83,1739,775,12865,14326.03,1571,4.23,23.62,11.82,137742,771,65535,"negative"
"151","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0166","0","0","0","CY3",117.42,561.58,1565.11,0,0,14701,65942.57,0,4.46,24.02,26.93,634025,0,65535,21.74,2852.22,2593.15,773,773,14701,61999.69,1787,2.02,4.04,18.51,596115,771,65535,"negative"
"152","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0170","0","0","0","CY3",127.2,189.1,879.18,0,0,8573,24053.53,0,5.8,37.38,8.01,231270,0,65535,6.86,3339.88,1948.99,816,816,8573,22926.31,2866,0.89,0.11,5.4,220432,771,65535,"negative"
"153","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0175","LRIG1","0","0","CY3",144.67,99.11,430.14,0,0,5839,14338.41,0,6.09,48.94,8.41,137861,0,65535,7.49,1697.43,885.73,2202,774,5839,12711.13,1533,2.27,7.1,5.18,122215,771,65535,"negative"
"154","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0179","LRIG1","LGR5","0","CY3",68.75,279.62,1454.87,0,0,19884,19223.69,0,8.25,81.53,11.8,184832,0,65535,4.37,4077.4,4257.98,1321,955,19884,17811.18,2225,1.92,3.5,6.35,171251,771,65535,"positive"
"155","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0182","0","LGR5","0","CY3",156.95,98.13,567.32,0,0,7431,15401.56,0,7.63,66.5,5.43,148083,0,65535,5.41,2629.02,1624.33,1573,792,7431,14218.59,2198,1.08,0.38,3.45,136709,771,65535,"positive"
"156","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0185","LRIG1","LGR5","0","CY3",119.09,144.15,941.19,0,0,10224,17165.92,0,7.84,64.91,4.63,165047,0,65535,3.43,4774.76,2963.93,1979,1000,10224,16387.95,3702,0.36,-1.29,2.88,157567,771,65535,"positive"
"157","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0188","LRIG1","LGR5","0","CY3",112.64,494.36,1743.68,0,0,16833,55683.81,0,4.94,28.23,16.9,535389,0,65535,13.31,4032.23,3394.9,5066,774,16833,53680.23,2835,1.47,1.74,11.82,516125,771,65535,"positive"
"158","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0191-0553","LRIG1","LGR5","BrdU","CY3",100.99,513.37,1472.35,0,0,12123,51845.04,0,4.11,20.38,21.22,498480,0,65535,15.5,3189.17,2369.41,827,789,12123,49422.42,2483,1.68,3.01,15.35,475187,771,65535,"positive"
"159","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0192","LRIG1","LGR5","0","CY3",179.1,406.81,1348.06,0,0,15730,72858.88,0,5.12,35.25,17.94,700524,0,65535,21.01,3281.53,2462.82,2758,771,15730,68942.53,2613,2.13,6.46,11.73,662869,771,65535,"positive"
"160","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0195","0","0","0","CY3",90.9,96.69,730.52,0,0,11456,8789.57,0,10.33,124.18,3.55,84510,0,65535,2.08,3987.15,2842.99,1045,1045,11456,8293.77,3386,1.28,0.9,2.29,79743,771,65535,"negative"
"161","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0198","LRIG1","LGR5","0","CY3",102.86,432.85,1492.56,0,0,13194,44524.04,0,4.68,25.09,15.07,428090,0,65535,12.38,3501.87,2794.01,956,806,13194,43341.7,2538,1.37,1.47,12.03,416722,771,65535,"positive"
"162","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0201","LRIG1","LGR5","0","CY3",193.04,289.82,1190.73,0,0,18272,55945.18,0,6.37,54.22,12.39,537902,0,65535,16.33,3246.43,2675.62,952,782,18272,53010.95,2233,2.02,5.99,8.46,509690,771,65535,"positive"
"163","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0204","LRIG1","0","0","CY3",141.24,23.47,273.62,0,0,5243,3315.3,0,14.91,238,1.55,31876,0,65535,1.04,2724.2,1694.42,819,819,5243,2833.34,3568,0.17,-1.61,0.74,27242,771,65535,"negative"
"164","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0207","0","0","0","CY3",93.4,1509.78,3650.58,0,0,20973,141009.4,0,3.18,9.95,37.75,1355778,0,65535,25.69,5318.72,5330.24,1581,772,20973,136635.63,2598,1.27,0.42,27.51,1313725,771,65535,"negative"
"165","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0210","0","0","0","CY3",73.95,270.33,1224.54,0,0,17311,19990.73,0,7.67,75.55,13.92,192207,0,65535,5.93,3152.53,3118.58,781,781,17311,18689.3,1835,2.33,6.39,8.02,179694,771,65535,"negative"
"166","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0213","0","0","0","CY3",148.83,526.71,2072.24,0,0,19992,78392.02,0,5.66,35.32,17.26,753724,0,65535,17.79,4253.89,4492.05,940,788,19992,75655.82,2182,1.62,1.64,11.95,727416,771,65535,"negative"
"167","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0216","LRIG1","LGR5","0","CY3",48.26,2767.56,5575.18,0,0,38593,133559.64,0,2.99,10.34,37.93,1284150,0,65535,17.37,7669.96,6993.72,2746,826,38593,133219.85,5344,1.89,3.52,35.99,1280883,771,65535,"positive"
"168","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0219","LRIG1","LGR5","BrdU","CY3",74.68,1069.15,3061.74,0,0,33720,79840.2,0,4.63,29.53,23.26,767648,0,65535,14.35,5477.17,4978.72,3687,816,33720,78613.03,3897,2.33,7.84,19.22,755849,771,65535,"positive"
"169","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0222","LRIG1","0","0","CY3",162.77,228.26,1283.25,0,0,14368,37153.74,0,7.2,57.18,6.2,357226,0,65535,7.49,4828.11,3703.2,1076,775,14368,36155.07,4013,0.94,-0.16,4.6,347624,771,65535,"negative"
"170","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0225","0","0","0","CY3",86.33,68.59,363.1,0,0,3592,5920.76,0,6.39,43.83,5.78,56927,0,65535,2.81,1860.7,803,806,806,3592,5225.17,1720,0.52,-0.87,3.25,50239,771,65535,"negative"
"171","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0228","0","0","0","CY3",59.18,209.11,669.19,0,0,4247,12375.08,0,3.81,14.7,15.64,118984,0,65535,5.1,2157.73,974.53,923,923,4247,10996.48,1802,0.53,-0.96,8.61,105729,771,65535,"negative"
"172","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0231","0","0","0","CY3",55.23,241.59,1192.82,0,0,15190,13342.13,0,7.98,78.43,10.36,128282,0,65535,3.64,3531.97,3193.47,920,920,15190,12857.15,2329,2.29,5.04,6.59,123619,771,65535,"negative"
"173","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0233","0","0","0","CY3",75.82,1586,3696.96,0,0,18733,120251.11,0,2.91,8.18,29.9,1156191,0,65535,19.76,6029.97,5076.13,2693,773,18733,119159.46,4161,1.11,0.01,26.06,1145695,771,65535,"negative"
"174","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0236","0","0","0","CY3",125.95,138.78,1076.25,0,0,13989,17479.6,0,9.31,93.83,2.89,168063,0,65535,3.02,5737.66,4094.49,3897,773,13989,17305.81,4801,0.57,-0.86,2.39,166392,771,65535,"negative"
"175","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0240","LRIG1","0","0","CY3",152.68,190.6,1329.15,0,0,16963,29101.78,0,8.63,81.01,4.09,279808,0,65535,4.99,5765.27,4722.55,847,772,16963,28781.97,4122,0.79,-0.54,3.27,276733,771,65535,"negative"
"176","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0243","LRIG1","0","0","CY3",33.8,763.42,2116.93,0,0,13419,25805.2,0,3.52,12.76,24.31,248112,0,65535,6.03,4151.95,3345.91,1596,806,13419,25046.06,2839,1.03,0,17.85,240813,771,65535,"negative"
"177","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0246","LRIG1","LGR5","0","CY3",153.72,485.7,1598.19,0,0,16057,74662.35,0,4.52,24.17,16.24,717864,0,65535,19.66,3712.35,2832.57,1673,780,16057,72974.33,2701,1.51,2.28,12.79,701634,771,65535,"positive"
"178","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0250","LRIG1","LGR5","0","CY3",98.39,444.5,1603.02,0,0,17965,43734.53,0,6.29,49.29,19.56,420499,0,65535,12.17,3363.9,3318.07,833,833,17965,40934.37,2226,2.47,6.35,12.37,393576,771,65535,"positive"
"179","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0253","0","0","0","CY3",159.23,42.99,523.66,0,0,15813,6846,0,21.19,565.59,2.02,65823,0,65535,1.77,3578.29,3554.83,776,776,15813,6326.8,2470,2.52,6.44,1.11,60831,771,65535,"negative"
"180","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0256","LRIG1","LGR5","0","CY3",61.47,1208.6,2383.48,0,0,16066,74289.91,0,2.94,9.99,39.26,714283,0,65535,20.59,3537.01,2964.04,948,774,16066,72838.5,2680,1.86,3.3,33.5,700328,771,65535,"positive"
"181","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0259","0","0","0","CY3",72.39,86.54,384.93,0,0,4401,6264.19,0,6.23,46.69,8.91,60229,0,65535,3.12,1621.73,899.91,792,792,4401,5060.11,1233,1.38,1.44,4.31,48652,771,65535,"negative"
"182","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0262","0","0","0","CY3",90.69,2.12,28.13,0,0,605,191.89,0,16,288.97,0.8,1845,0,65535,0,NA,0,0,8235,605,NA,NA,NA,NA,0,NA,771,65535,"negative"
"183","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0265","LRIG1","0","0","CY3",89.24,364.63,1448.46,0,0,17284,32538.26,0,6.05,47.61,12.59,312849,0,65535,8.01,3946.64,3052.64,3013,792,17284,31606.57,3163,2.15,5.78,8.97,303891,771,65535,"negative"
"184","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0268","0","LGR5","0","CY3",49.61,1090.99,3304.8,0,0,45813,54124.86,0,7.68,81.69,36.48,520400,0,65535,13.1,3991.25,5477.94,1834,771,45813,52304.54,2818,4.72,28.17,26.42,502898,771,65535,"positive"
"185","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0271","LRIG1","LGR5","0","CY3",149.04,96.58,451.38,0,0,5142,14394.26,0,6.22,45.23,7.82,138398,0,65535,6.76,1875.65,1031.82,800,772,5142,12680.13,1551,1.25,1.19,4.54,121917,771,65535,"positive"
"186","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0274","LRIG1","LGR5","0","CY3",110.35,72.83,388.13,0,0,4425,8036.36,0,6.82,53.03,5.56,77268,0,65535,3.95,1838.95,951.39,789,789,4425,7267.96,1627,1.11,0.46,3.58,69880,771,65535,"positive"
"187","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0278","LRIG1","0","0","CY3",74.47,773.94,2160.11,0,0,13977,57634.24,0,3.39,11.86,20.81,554142,0,65535,12.27,4614.14,3266.18,2869,798,13977,56628.08,3547,0.89,-0.04,16.48,544468,771,65535,"negative"
"188","CY3_SME_Normalized_Composite_MkyFISH_SVZa_BrdU_slide44_LRIG1-fitc_Igr5-cy3_BrdU-af647_DAPI_40x_Z_pos3.tif","0281","LRIG1","0","0","CY3",54.4,248.22,1231.45,0,0,17063,13501.89,0,9.02,99.26,12.43,129818,0,65535,4.06,3133.51,3392.75,1135,802,17063,12710.29,2075,2.78,7.4,7.46,122207,771,65535,"negative"
